UniqueCount	AmbigCount
0	10
0	46
1	7
1	6
0	15
0	2
2	3
0	0
2	0
0	3
0	8
0	0
1	17
0	0
0	137
0	0
0	912
2	805
0	388
7	186
0	834
0	10
0	17
2	18
0	75
0	504
0	39
0	39
0	2
3	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
3	979
0	979
9	260
0	0
0	15
0	29
8	104
54	112
4	21
2	19
0	9
3	2
3	0
0	0
0	0
0	1
0	0
33	104
9	2
0	0
0	1
7847	1119
25	709
0	463
1006	74
0	43
20	91
18	0
0	0
2	211
0	0
0	0
0	2
0	238
3	226
0	163
0	99
0	3
0	13
0	13
0	14
0	4
0	0
2	0
0	0
2	0
2	8
0	3
0	1
1	5
2	2
0	361
4	11216
0	0
0	0
1	8929
0	4
11	4
0	0
48	35
0	0
0	0
0	0
0	0
10	281
2	96
0	250
38	72
0	0
277	0
0	0
0	0
0	1
5	1
0	1
0	3400
283	23210
41	16092
19	5016
4	17234
6	9568
353	227
7	227
0	0
0	0
0	431
0	415
0	412
1	423
0	409
0	545
0	558
0	538
0	370
0	547
0	518
0	332
0	14
0	17
6	39
0	20
0	20
0	0
0	0
0	0
22	58
1	19
640	134
0	72
4	122
0	7
2	0
276	614
19	610
24	558
5	450
0	546
0	320
0	97
3	7
0	0
0	5
0	1
2	5
0	0
3	805
0	121
102	805
3	45
0	39
81	66
0	45
2	0
0	5
0	0
0	0
3	15
323	16
0	0
17	14
0	5
0	8
2	6
0	0
0	0
0	0
0	19
0	0
0	0
139	21
4	4
0	2
0	5
0	0
0	56
0	9
9	59
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	864
36	53
0	51
1	23
0	2
0	3
0	0
0	0
0	18
0	0
0	0
87	6
0	2
1	4
0	4
16	13
0	0
4	47
0	0
0	0
1	1
0	0
0	0
0	0
0	0
4	2
10	0
13	97
0	97
0	34
0	29
0	0
0	0
0	0
0	0
2	0
21	254
0	254
0	50
0	50
0	0
0	0
1	0
84	0
304	6
0	5
1	0
1	0
28	89
8	89
8	35
217	546
22	532
19	287
2	0
3	0
0	5
28	20
2	12
1	14
0	0
16	15
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	115
2	115
0	24
0	30
0	33
0	11
8	0
0	0
0	509
13	16
0	1
0	0
0	0
0	193
0	193
0	193
0	193
0	193
9	139
0	27
0	1
0	0
1	0
0	0
2	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
713	587
3	565
0	186
0	0
0	0
0	0
0	0
5	2
0	0
7	776
552	1011
0	182
0	904
0	501
6	416
0	474
188	41
5	41
0	0
0	0
0	136
0	344
0	340
0	330
1	259
2	328
0	23
0	73
4	16
1	0
0	0
0	4
0	4
0	3
0	0
0	1
0	1
0	1
0	0
1	142
0	58712
0	16932
0	13260
0	152812
0	157289
0	142709
0	124876
3	1001
1	97
0	20
306	1589
7	30
0	103
0	0
0	0
0	0
0	260
0	0
0	3
0	4
0	4
0	4
0	4
0	3
0	1
0	0
11	16
0	0
0	0
0	5
0	2
0	0
0	0
0	0
0	0
0	0
1	0
31	68
0	0
4	1
0	0
0	0
0	0
2	3
4	3
14	1
16	15
0	0
0	0
0	0
8	2
1	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	18
0	0
4	3
0	0
0	0
0	0
0	0
0	2
0	0
1	753
0	0
0	0
0	0
1	0
19	101
1	0
0	1677
0	1677
0	1103
3	7
3	3
1	97
8	88
0	62
1	6
0	0
4	32
1	8
3	0
0	0
1	0
2	1
358	1866
20	1864
10	1261
1	29
3	164
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	228
0	0
0	0
2	0
1	1
0	0
0	0
0	0
0	0
0	0
267	921
0	0
0	0
0	12
0	0
0	0
3	4
0	0
0	0
0	0
45	96
0	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
102	29
5	33
5	4
0	2
0	0
0	0
0	18
0	18
0	0
0	9
0	26
0	430
0	423
1	21
2	20
0	417
1	257
4	30
1	227
506	60
6	56
2	19
8	3
0	0
0	424
4	476
0	34
0	33
0	43
0	42
0	4
209	23
0	10
0	341
0	20
0	15
0	20
0	0
0	4
0	0
0	0
3	4149
0	89
0	18
0	16
0	30
0	5514
0	5534
1	5556
1	0
12	3
220	521
3	115
0	5650
0	8
1	441
0	5121
0	97
0	483
20	455
0	6
0	0
0	0
40	102
0	0
1	0
1	1
84	0
1	0
0	0
0	1400
0	0
0	0
77	0
15	3
0	0
121	627
30	577
0	0
722	242
17	17
0	72
5	141
0	159
0	19
0	147
0	2
24	0
268	279
4	177
5	107
140	135
4	82
2	0
4	15
1	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
113	253
0	113
0	29
10	244
1	47
4	25
4	50
0	0
0	0
17	0
0	3705
18	3742
18	350
0	252
0	251
0	81
0	64
0	63
0	0
42	266
2201	290
9	13
0	23
1	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1077	673
76	673
1	0
5	15
1731	7171
10	4985
27	7044
5	252
0	360
3	1203
0	2
83	988
0	240
0	108
0	12
0	0
197	23
9	23
2	41
0	13
0	9
0	30
6	125
0	201
2	198
0	205
0	263
5	249
61	87
0	240
0	1
2	6
0	1
0	0
1	1873
3	1949
0	815
6	820
2	117
2	72
1	35
22	55
0	0
0	0
1	2
0	0
0	2
18	159
122	1294
53	1152
3	1226
2	1163
14	52
0	95
19	42
599	93
1	88
0	0
0	3
0	952
5	917
6	31
6	1
0	184
0	0
2	1884
0	1577
2	653
26	108
0	1570
0	41
31	229
0	222
4	50
0	13
0	47
9	21
0	480
1	479
2	478
5	480
2	57
0	24
1	3
3	5
53	0
6	0
1	11
0	8
1	8
0	2
0	3
0	0
0	0
0	3
1	17
0	0
1072	1904
0	382
113	220
5	8
0	1281
0	989
2630	480
6	29
58	152
2	331
0	229
1	24
4	67
0	0
0	0
0	0
0	0
8	6
1	9
0	0
0	0
0	9
0	0
0	0
0	2798
8	2798
7	626
0	66
6	62
0	49
0	65
0	20
1	0
7	1
2	0
1	438
0	0
0	2
0	2
0	2
0	2
4	7
0	0
0	1
2	1
0	3
0	0
0	0
0	0
0	1
0	1
1	1
0	0
0	0
237	172
0	0
1	132
0	139
0	162
0	117
0	44
0	119
0	91
0	96
0	88
0	15
0	0
0	0
0	0
2976	13
0	5
83	902
84	994
2	512
2	462
13	930
0	95
22	458
0	969
0	969
0	52
0	37
0	3
0	3
0	0
0	1
0	0
1	0
155	2257
1054	2285
29	25
0	0
0	0
1	0
5	22
0	22
0	18
0	15
19	32
0	32
1	18
0	1
0	0
0	16
33	40
6	33
1	40
3	95
22	164
19	3
2	99
8	21
207	1441
64	1238
0	13
30	2
1	846
0	1238
4	170
0	0
3	0
0	0
0	0
0	0
0	0
153	911
54	675
2	873
57	744
0	160
18	590
0	341
3	0
800	5081
76	5080
1	73
0	370
0	425
97	659
19	642
9	36
2	10
2	31
11	29
0	14
2	6
0	23
0	11
0	3
0	0
0	0
2	140
1	141
0	9
0	9
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
33	77
0	68
0	4
0	134
7	129
0	25
0	133
0	4
0	2
0	31
0	31
0	0
0	1
0	0
0	0
150	1274
0	5
0	356
9	977
66	0
0	0
14	8
0	0
13	1
203	1
0	0
0	0
6	14
411	12161
40	8841
83	9941
21	10248
8	3506
3	5227
309	1261
1	59
0	1145
20	916
6	24
1	0
0	0
0	0
20	1499
0	1499
3	867
0	207
216	1077
18	1
8348	2730
9	1535
3	74
13	346
2	0
0	0
360	4
68	0
3	0
0	0
0	0
0	0
0	0
0	0
0	1537
13	1497
1	2
0	235
0	1016
11	1101
0	987
0	1189
1	1087
0	32
0	2
0	1
0	40
0	26
0	142
8	0
6	56
1	68
4	0
0	46
12	207
0	168
5	0
23	1
1	0
0	1204
16	1215
4	11
88	548
5	40
1	146
384	141
6	39
5	0
0	0
0	0
0	18
1	0
0	18
3	40
1	34
0	25
0	75
0	78
59	78
54	10
0	5
0	1
0	5
0	0
0	0
10	9
0	1
0	0
0	8
1	1
3180	739
4	735
3	2
0	0
31	0
10	808
3	795
10	27
283	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
0	12
0	10
2	22
0	18
0	17
0	17
0	18
0	1
0	0
2	0
0	0
0	1
3	1
676	1
6	0
14	0
3	0
22	464
0	179
21	258
0	74
0	138
0	274
16	144
0	0
5	1
0	0
0	0
0	1
0	0
0	0
0	1799
9	1790
15	80
0	115
1	14
0	119
18	123
3	41
0	0
15	0
658	2
156	455
3	455
0	27
0	6232
0	0
0	0
0	0
0	16
1	13
554	99
0	3
3	61
0	22
10	0
8	0
10	0
0	0
5	0
0	0
4	0
58	373
0	293
7	128
0	108
0	8
0	4
0	7
0	16
0	0
0	2
0	0
0	0
0	0
1	4
22	996
10	56
0	99
18	1005
0	455
0	401
0	87
14	439
11	75
46	12
4	5
10	9
0	0
10	0
0	258
0	240
0	226
3	235
0	207
2	236
4	215
0	50
1	30
0	31
2	44
0	27
0	33
0	33
0	56
13	354
2	368
0	279
1	206
0	51
3	10
0	3
0	413
5	1
10	415
0	2
5	13
46	952
12	952
0	40
1	25
10	116
3	106
21	13
0	5
0	0
0	0
7	0
0	2
2	135
2	62
0	122
0	12
0	0
0	94
29	0
5	0
0	0
66	176
1	0
0	0
0	0
0	0
1	489
7156	3108
3	36
0	33
1	444
0	475
0	1669
0	6
1048	205
0	36
2	169
0	5
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	643
10	584
0	25
0	25
0	462
1	3
5	393
7	134
0	46
15	33
1	4347
0	1
0	0
2	0
309	61
0	61
0	4
0	5
0	13
0	8
0	9
1	10
0	0
0	3
0	0
0	1
0	1
0	1
0	0
0	1
0	1
43	40
1	0
9	23
0	1
0	15
0	0
1	69
2	11
0	1
0	0
0	0
0	0
311	101
3	97
0	6
3	4
157	0
1	0
0	0
0	0
4	4
0	243
0	0
0	0
0	0
0	0
1	321
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	15
0	0
0	0
0	0
0	0
293	100
0	0
0	0
0	0
0	0
0	0
55	3
0	1
0	0
0	8
57	8
0	2
0	0
0	0
0	0
10	32
0	1
735	2
0	0
0	0
5	147
0	151
0	189
11	189
0	183
2	89
0	65
2	65
1	6
0	26
9	4
0	0
0	0
0	0
0	0
11	641
0	634
0	626
1	626
0	21
0	30
3	2
0	54
0	36
0	0
0	41
0	6
0	30
0	0
1	7
0	0
0	0
0	0
0	0
3	5
0	12
0	12
0	0
0	0
1	401
0	60
0	623
0	1017
0	571
4	984
1	85
0	566
6	3
1	100
0	866
5	11
0	582
2	168
0	0
438	286
0	182
0	54
4	0
0	1
0	23
8	420
2	313
1	317
0	26
0	34
0	39
0	0
1	12
1	8
0	17
0	11
0	0
0	0
5	1052
107	1076
0	282
2	68
0	49
0	0
0	10
1	0
0	0
0	583
0	82
0	82
2	36
0	31
0	36
1	80
0	34
0	12
19	4
367	2766
0	2421
15	610
3	1137
0	146
10	815
1	0
0	0
339	198
1	176
19	73
0	23
0	27
0	18
20	27
2	596
0	162
174	601
0	3
0	67
1	30
1	0
51	685
1	685
0	685
0	111
0	105
0	105
0	104
66	259
0	259
0	0
0	2
0	2
43	44
0	44
2	4
3	2
0	2
0	1
0	0
3	0
0	0
0	58
572	103
2	142
2	343
15	249
1	53
33	85
8	292
0	291
1	176
0	2434
2	2
0	3
47	3149
38	1061
3	743
3	283
0	0
0	0
0	0
0	0
4	4
11	0
1	3
1254	136
13	2
0	131
0	5
0	70
0	70
0	4
0	3
0	1
1	1
0	0
0	0
7	4
0	11
0	0
1	1
0	1
0	1
0	1
429	18
0	6
0	12
304	9
0	9
1	0
0	0
14	0
0	0
3	176
1	216
0	216
8	5
0	31
1	14
0	6
5	0
6	26
7	11
0	4
14	14
3	10
0	8
1	1
0	0
0	0
1	0
0	0
3	0
2340	2555
1	2042
99	259
12	556
3	48
3	91
0	82
0	22
10	0
0	105
211	107
3	0
19	0
17	0
2627	1695
32	717
2	425
1367	443
32	443
0	4
0	184
2	622
2	1388
8	1279
0	241
1	343
0	238
2	30
1	2
0	25
47	84
5	70
0	52
0	12
2	20
25	0
225	0
0	0
0	2
0	2
0	2
0	0
0	2
0	0
0	46
0	0
0	0
192	15
0	6
130	8
0	14370
0	0
0	0
0	0
0	0
0	0
0	0
0	438
0	0
0	0
1	55
1	57
0	47
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
178	14
3	6
0	6
0	93
3	88
0	100
1	37
0	52
0	37
0	9
0	11
1	21
1	28
292	125
82	151
0	0
0	0
0	0
40	0
0	0
1	13
0	6
0	42
0	169
0	0
1	21
0	171
0	39
0	149
35	171
0	5
0	2
0	0
0	171
0	10
0	0
0	180
0	225
5	223
0	122
0	19
3	39
0	20
5	23
5	4
1	21
5	12
19	6
1	6
408	110
49	120
0	0
169	26
1	2
1	8
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
376	61
1968	1804
0	559
0	1450
0	1266
21	2854
10	480
49	718
242	1513
90	2471
2	2412
2	1901
110	265
2	593
0	158
125	906
10	184
0	133
8	284
2	303
10	249
0	57
2	146
2	75
14	74
1	66
22	1
27	435
1	236
0	86
0	71
0	401
0	63
16	9
1	52
406	318
0	307
2	19
0	8
5	11
2	0
0	18
38	2
7	20
261	86
0	87
0	39
0	25
0	3
0	0
0	0
3	10
0	0
1044	1
0	0
0	0
0	567
2	2
0	2
0	2
0	2
0	1
1	0
96	3
0	1
0	0
11	64
1	169
0	45
3	9
14	25
4	54
0	139
1383	721
51	116
67	39
0	362
132	48
3	30
0	0
42	632
0	575
10	612
0	555
27	17
0	0
1029	526
1	450
0	122
0	0
2	33
0	32
10	60
3	89
16	195
1	494
0	551
3	606
0	56
0	0
0	0
0	0
0	0
0	0
0	0
1	116
3	116
0	113
1	46
0	20
1	21
0	12
0	40
0	40
0	0
0	0
0	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
100	391
1	357
21	170
0	10
1	2
36	46
0	4
0	0
2	1
0	0
24	0
1005	2
0	0
64	53
0	0
12	5
6	13
1	5
0	9
0	4
0	4
36	22
0	0
0	0
0	0
0	114
1191	646
0	257
1	240
0	0
12	0
3	0
1	82
1	662
3	51
0	74
1	63
277	838
0	38
0	57
0	47
0	182
0	116
1	166
0	155
0	168
0	260
0	0
0	0
0	0
0	0
1518	0
0	0
0	3
4	1
0	0
971	1
0	1
1	0
11	2
0	0
3	0
2	7
0	7
0	1
5	30
4	0
80	522
0	308
9	308
5	1
4	0
0	66
0	65
0	11
0	37
9	6
0	3
15	1
92	53
0	31
0	31
0	30
16	1
0	2
10	62
508	99
3	3
1	3
1	0
0	24
0	45
1	88
0	2
0	8
13	9
0	0
0	303
0	1253
7	1136
7	0
0	833
0	51
0	723
0	333
10	15
0	2
0	81
0	5
0	61
0	26
0	37
0	40
842	188
3	82
0	181
1	171
0	22
1	4
140	132
0	39
0	259
0	0
0	9
6	0
0	0
1	0
0	7775
1	0
47	1
0	1
0	0
2	0
24	113
0	0
0	0
0	0
0	0
0	2
0	2
3	1124
0	0
0	0
1	0
0	2
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	13
0	351
0	12
0	21
0	86
0	325
7	0
20	17
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
952	9425
0	0
1	1693
0	85
2	680
0	680
1	360
266	366
5	676
1	676
1	0
2	0
0	0
0	41
0	640
0	637
2	632
0	0
2	50
0	47
0	0
0	0
0	0
0	1
1	15
12	15
33	10
0	12
337	116
17	137
2	1631
4	368
0	114
18	1531
0	229
7	11
13	565
4	482
0	54
3	112
0	33
0	1
0	0
884	12759
0	3765
0	8086
2	1465
0	8700
1	8057
30	2271
0	1994
27	1563
0	2
0	0
0	0
12	0
17	0
0	0
11	19
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	7
0	0
0	0
2	416
2	102
0	244
0	87
0	21
1	108
0	220
0	8
0	221
0	0
0	15
1	0
1	8
0	0
0	0
0	0
0	0
0	0
21	265
24	91
0	267
0	56
1	11
0	25
0	0
0	0
0	0
0	0
848	90
0	89
5	28
0	0
0	0
0	0
2	11
0	0
0	0
0	0
0	45
1	40
0	4
0	35
0	256
470	263
1	27
1	32
0	39
7	0
4	0
1	324
18	320
1	19
0	26
2	0
0	0
7	0
0	0
0	0
0	375
0	131
3	24
0	362
678	276
7	274
7	0
10	148
485	145
0	80
6	37
0	3
0	0
0	0
0	15343
0	0
0	26
1	32
3	4
0	13
1	5
0	5
0	0
0	0
0	0
0	0
0	0
0	0
12	12
2	12
0	1
0	32
0	0
0	0
0	4
5	5
20	6
0	4
105	2322
0	2317
0	410
0	381
0	205
0	66
0	1
2	29
0	36
1	34
6	45
2	29
282	122
51	40
0	9
0	123
0	4
0	0
3	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	6
0	225
0	275
0	0
0	0
0	276
0	274
5	28
0	8
0	4
0	5
0	269
0	268
0	5
0	2
0	43
0	4
0	2
0	2
0	5
0	5
0	7
0	4
0	4
0	0
0	0
0	0
17	2
0	0
0	0
0	0
0	2
0	0
18	16
65	959
0	950
0	960
0	298
32	325
2	401
2	126
1	56
4	63
18	1
11	1
13	0
3	0
4	0
7	1
2	0
9	0
2309	618
0	615
1	2092
0	0
0	0
0	6477
156	6843
181	6941
12	3016
2	3333
0	1368
31	161
3	169
0	1619
0	0
14	1169
117	1169
1	971
4	44
0	239
4	19
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	54
1	54
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
39	0
2	0
2	0
330	20
0	17
2	14
0	5
0	6
0	5
0	2
0	4
2	4
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	1
27	5
0	0
0	2
0	1
0	0
0	0
0	1
0	0
0	0
496	271
0	1
0	22
1	271
0	37
0	30
3	5218
0	4985
0	4637
0	4647
0	4975
52	5144
3	5209
1	3415
4	198
0	943
0	351
9	153
36	956
0	45
0	290
17	250
0	73
0	0
0	0
0	0
0	0
0	32
1	42
0	0
0	0
0	0
0	0
0	0
5	22
0	0
0	0
0	0
1	14
1	30
0	0
184	0
0	0
13	41
12	7
14	41
0	6
0	6
2	2
1	387
0	174
13	549
3	314
8	1
0	1
685	0
4	2
2	111
0	29
0	92
1	261
0	322
0	518
0	715
3	680
14	432
2	88
0	0
4204	6862
1137	3059
3	3055
10	1555
7732	14846
3	14844
16	4
0	1
0	1
7	5
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
2	21
0	0
0	0
0	91
50	93
132	2
0	0
0	0
0	21717
4	21536
0	21757
0	5357
0	8460
117	8010
0	356
5	533
0	539
2	244
7	514
16	314
16	391
0	492
0	233
1	119
59	296
5	29
0	182
0	78
1	15
16	62
5	62
0	2
109	120
0	0
0	0
0	0
0	0
0	0
831	3792
260	3751
1	3538
4	0
438	4443
103	2796
31	4443
0	439
24	920
25	48
0	0
346	531
0	1394
28	164
1	171
4	1641
0	350
39	1225
7	2
1	0
4	3740
77	3222
19	3509
159	3584
10	146
1	434
0	262
5	253
0	8
15	8
14	2
3	25
0	3
0	24
0	1
0	68
0	110
0	109
0	96
0	17
0	1
0	1
0	14
4	2
0	10
0	12
407	4576
34	4375
2	282
0	0
20	2
0	2
0	2
0	0
258	125
0	125
0	35
56	77
2	0
0	0
0	0
24	116
650	107
1	78
1	28
0	103
0	105
0	111
0	52
0	102
0	91
13	83
0	95
0	93
0	4
0	0
15	686
6	686
1	663
0	655
1	603
0	16
0	18
1	5
0	0
7	303
25	312
10	311
3	15
0	886
1	921
23	866
24	109
3	229
0	98
1	3
0	55
10	25
4	4
1	105
2	91
0	61
0	8
0	74
0	6
0	9
0	55
0	61
11	606
0	7
3	0
0	6
0	138
0	10
0	5
0	1
0	531
2	204
0	31
524	347
47	92
21	255
76	67
0	53
0	53
0	36
0	5
0	0
114	78
1	78
0	0
70	25
0	25
0	0
48	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	2
0	2
0	0
32	19
0	17
0	0
90	1
0	0
6	1
0	1
100	2256
83	2117
16	1589
3	2255
1	74
12	6
5	367
0	183
8	2789
0	3069
48	2656
3	89
0	2757
1	61
15	4
0	1
0	270
5	481
28	545
1	548
1	101
0	32
0	186
6	187
2	267
121	816
5	783
0	88
15	487
0	136
2	167
1	1734
1	1640
36	1529
4	1602
36	1674
0	1653
1	228
4	120
0	50
0	12
31	82
1	143
18	774
2	796
18	805
4	775
0	190
12	124
1	0
24	214
7	85
0	179
0	120
0	131
0	123
5	15
3	22
10	2
2	19
15	17
0	0
71	1284
3	202
0	407
1	1112
31	225
5	972
0	481
3	513
0	275
0	250
0	119
9	29
13	83
3	248
11	163
76	192
12	4668
1	4439
0	3211
2	1863
33	826
1	429
5	373
0	301
0	2
0	2
0	0
407	1834
0	621
0	813
4	1865
0	1934
4	815
0	1683
0	128
9	44
0	0
25	18
4	180
180	5
2	0
0	4
0	4
0	4
0	1
0	0
9	15
0	6
0	9
0	5
0	0
0	1520
0	1520
68	1402
0	1512
28	1500
2	537
22	610
0	338
9	660
4	441
0	57
0	20
0	58
3	26
16408	3430
19	63
15	3392
0	1
2	1
7	1276
1	56
0	376
4	0
1	13
0	6
0	10
0	18
1	118
0	1257
12	81
0	142
0	182
0	116
4	37
0	0
38	2691
16	2832
13	424
0	707
2	996
0	939
3	736
3	941
18	150
7	875
4	490
8	822
81	377
2	38
4	38
1	0
115	1904
23	1910
8	1787
1	1674
0	68
1	9
49	257
5	10
1	19
19	199
10	21
9	11
0	3
2	2
0	187
19	113
0	103
3	116
2	53
0	5
0	49
0	9
103	0
0	0
4	486
7	486
7	474
1	26
0	50
4	383
9	16
0	48
2	0
0	0
47	721
0	17
2	34
0	637
14	24
0	28
18	724
0	24
1	38
0	42
0	263
0	30
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	189
0	189
0	47
0	13
0	34
3	12
0	1
0	0
0	0
0	0
0	0
0	0
1	5
2	5
0	0
95	1
0	0
0	1
4	1806
3	1965
16	1780
1	655
0	108
1	227
0	127
0	0
8	0
0	21
2	21
0	10
0	13
0	34
0	3
0	34
2	10
39	0
0	0
122	3023
0	2791
60	3009
0	138
1	239
0	571
0	255
276	186
0	164
0	91
0	0
84	152
0	152
0	0
0	179
2	105
3	105
0	0
0	0
574	186
1	153
0	35
5	8
402	89
0	66
0	26
9	3
0	28
0	26
0	5
0	4
3	0
457	297
1	296
5780	6298
0	3261
0	2540
2	2124
25	1
106	47
0	96
0	0
0	0
2	0
0	1
0	0
0	1
1	0
0	0
6	0
17	12
416	2505
0	2462
0	292
0	546
2	181
6	123
0	0
2	0
5	0
1	0
0	0
0	0
1	61
0	48
0	53
9	27
0	47
8	5
8	404
0	2
0	2
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	5
0	5
0	2
1	5
2	5
0	0
0	0
0	83
0	12
0	0
0	0
1770	2
4	0
34	1470
39	0
0	1470
1	0
2	17
212	14
0	8
0	0
106	4
0	2
0	2
2	0
0	2
0	2
0	2
25	1093
0	283
8	1033
0	1018
6	452
4	995
10	931
35	791
0	235
1	143
5	148
1	340
4	65
19	0
9	198
25	37
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
322	498
5	462
1	393
0	434
0	331
0	421
0	222
0	67
0	8
0	9
0	5
0	5
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
2	9
0	9
0	3
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
803	1000
0	846
0	272
8	45
4	10
2	11
7	167
119	72
23	6
0	0
0	0
290	91
1	91
0	33
0	28
8	4
0	0
0	0
0	3213
0	3210
7	1864
1	2205
0	618
1	84
11	140
0	51
0	26
2	102
0	184
0	18
0	1
0	14
2	3
0	49
0	16
1	5
12	11
23	15
30	136
7	135
0	133
2	134
7	0
0	0
2	21
5	0
2	5
1	35
0	22
26	8
3	66
17	86
2	95
2	9635
0	0
0	17
0	0
0	9
0	26
0	24
0	23
0	0
26	74
0	17
0	8
0	10
0	15
0	17
0	0
0	8
0	7
0	21
0	8
