UniqueCount	AmbigCount
15	22
1	34
2	105
1	40
0	38
0	42
0	2
6	3
0	0
5	0
0	8
0	8
0	0
0	12
0	0
0	154
0	0
2	1302
1	1159
0	495
4	194
0	1171
1	8
0	16
0	15
0	118
1	796
0	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1166
0	1168
6	223
2	0
1	17
0	40
8	76
67	100
0	13
2	14
0	6
2	6
1	0
0	0
0	0
0	1
0	0
30	80
18	2
0	0
0	5
13849	1911
29	1246
0	754
1845	139
1	103
20	97
29	0
0	0
0	208
0	0
0	0
0	2
0	349
0	344
1	253
2	145
0	5
0	16
0	10
6	10
1	3
0	0
2	0
0	0
1	0
5	12
1	8
2	5
1	4
0	3
0	460
9	12769
0	0
0	0
0	9111
1	7
26	7
0	0
37	29
0	0
0	0
0	1
0	0
26	362
4	145
4	312
40	101
1	0
273	0
0	0
0	0
0	0
2	3
0	0
0	3340
312	24121
15	16566
24	5041
1	18000
8	10250
275	190
8	190
3	0
0	0
0	585
0	562
0	553
2	577
0	551
0	754
0	781
0	736
0	467
0	764
0	725
0	462
1	14
0	30
9	50
0	20
0	34
0	0
0	0
0	0
20	73
6	17
760	181
0	88
0	153
0	6
7	0
348	707
22	705
17	619
2	487
1	609
0	395
0	124
3	3
0	1
3	1
1	1
4	3
0	0
6	993
0	147
116	995
0	64
2	50
102	76
1	44
0	0
0	5
0	0
0	0
0	21
378	21
0	0
43	18
1	5
0	4
1	14
0	0
0	0
0	0
0	30
0	0
0	0
149	20
0	3
0	4
2	4
0	0
0	40
0	4
12	43
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1001
27	29
0	26
0	16
0	3
0	3
0	0
0	0
0	3
0	0
0	0
121	2
0	0
1	2
0	2
29	13
0	0
1	39
0	0
0	0
9	1
0	0
0	0
1	0
0	0
3	4
3	0
18	132
0	132
0	22
1	22
0	0
0	0
0	0
0	0
9	0
110	908
0	908
0	141
0	141
0	0
2	0
5	2
140	2
507	15
0	15
0	0
3	0
43	173
25	173
18	31
321	698
19	679
18	348
6	3
1	0
0	3
24	28
1	19
3	18
0	0
4	4
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	112
1	112
0	22
0	19
0	22
0	7
2	0
0	0
0	556
10	16
0	1
0	0
0	0
0	170
0	170
0	170
0	170
0	170
6	124
0	24
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
0	0
11	0
0	0
0	0
0	0
584	490
0	464
0	188
0	0
0	0
0	0
0	0
8	0
0	0
6	906
687	1208
1	232
0	1068
0	561
8	458
2	520
248	59
0	58
0	0
0	0
0	211
0	417
0	401
0	396
3	342
4	396
0	30
0	37
2	2
0	0
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	159
0	83637
0	24044
0	15301
0	193167
0	201881
0	172662
1	155092
2	1346
0	125
0	27
344	2272
7	46
4	149
0	0
0	0
2	1
0	330
0	0
0	7
0	7
0	8
0	8
0	8
0	7
1	2
0	0
15	9
0	0
0	0
0	14
1	0
0	0
0	0
0	0
2	2
0	0
0	0
30	93
0	0
3	2
0	0
0	0
0	0
5	4
1	4
8	0
37	13
0	0
0	0
0	0
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	22
0	0
4	4
0	0
0	0
0	0
0	0
0	1
0	0
0	913
0	0
0	0
0	0
0	0
9	104
0	0
0	2073
0	2073
7	1524
9	17
0	7
1	57
3	50
3	43
6	3
0	0
7	30
0	15
0	3
1	0
2	0
3	1
519	2809
22	2803
3	1816
4	26
7	270
0	5
0	2
0	2
0	2
1	0
1	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	256
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
2	0
432	1191
0	0
0	0
0	5
0	0
0	0
5	1
0	0
0	0
0	0
61	116
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
149	32
7	39
10	2
2	0
0	0
0	0
0	39
0	39
0	0
1	18
1	43
0	613
0	598
0	30
4	32
0	595
3	372
5	31
2	328
477	109
21	104
3	34
0	5
0	0
0	499
4	550
0	50
1	33
2	38
0	41
0	9
283	25
0	8
0	390
0	41
0	29
1	48
0	1
0	19
0	1
0	0
5	4799
0	68
0	17
0	17
0	35
0	6645
0	6646
0	6684
9	0
16	6
200	516
4	92
0	6721
0	10
5	462
0	6286
0	63
0	625
18	623
1	9
0	0
0	0
49	147
0	0
0	0
11	8
28	0
0	0
0	0
0	1187
0	0
0	0
124	0
13	7
0	0
157	624
36	534
1	0
752	307
6	17
0	107
6	185
1	207
0	19
0	195
0	10
14	1
299	342
12	204
12	155
170	201
6	99
2	0
16	6
1	2
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
20	0
0	0
0	0
0	0
0	0
477	646
0	302
1	100
12	555
9	134
4	70
5	134
0	0
0	0
15	0
0	4799
21	4869
22	482
4	363
0	377
0	126
0	99
0	97
0	0
65	542
3776	600
6	37
0	55
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1436	883
108	882
1	0
5	17
2668	9168
10	7082
28	9055
6	403
0	490
4	1397
1	0
154	738
0	167
1	79
1	3
0	0
182	34
5	32
2	106
0	19
1	6
1	97
15	218
0	371
0	359
0	379
0	488
10	449
62	116
0	441
0	2
1	18
0	8
1	0
1	2452
2	2550
0	1189
18	1201
2	151
3	101
0	39
17	65
0	0
0	0
0	1
0	0
0	1
24	331
174	1970
38	1711
2	1835
7	1732
10	118
2	154
19	69
1353	205
0	205
2	0
0	0
0	1461
3	1405
12	49
5	0
0	288
0	0
4	2335
0	1964
1	844
35	138
2	1976
1	59
23	314
0	303
5	76
0	19
0	73
6	31
7	607
4	601
2	601
4	607
2	50
1	34
0	0
1	3
84	0
4	0
0	12
0	12
0	12
0	7
0	4
0	3
0	2
0	0
0	14
0	0
1203	2030
1	390
142	218
6	22
0	1301
5	989
3122	629
10	35
83	189
1	411
0	292
1	46
3	117
0	0
0	0
0	0
0	0
7	5
7	11
0	0
0	1
0	10
0	0
0	0
1	3912
4	3912
5	940
0	83
6	53
0	39
1	42
0	10
0	0
6	3
12	0
0	403
0	0
0	6
0	4
0	6
1	6
4	4
0	0
0	0
5	0
0	1
0	1
0	0
0	0
0	1
0	1
7	2
0	0
0	1
247	130
2	1
0	94
0	94
0	117
0	81
0	36
0	80
0	72
0	71
0	68
0	6
0	0
0	0
0	0
3378	10
1	3
96	1020
82	1149
7	649
7	556
7	1066
3	95
15	566
0	580
0	580
1	10
0	7
0	0
0	0
0	0
0	0
1	3
0	3
176	2749
1442	2784
34	35
0	0
0	0
5	0
2	28
0	27
0	22
1	19
18	52
0	53
2	24
0	7
2	0
0	34
58	58
5	41
0	58
3	198
22	301
18	9
3	153
11	51
230	1558
102	1367
6	7
30	3
0	954
0	1362
6	188
0	0
1	0
0	0
0	0
0	0
0	0
193	1141
74	822
3	1096
61	935
0	204
13	761
0	438
1	2
998	5837
47	5836
0	87
0	419
1	512
107	857
16	850
15	39
3	14
2	36
6	22
1	11
2	3
0	14
0	4
2	2
2	0
0	0
3	168
0	168
0	14
0	17
0	9
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	0
48	83
0	71
0	1
0	293
3	281
6	43
0	284
0	33
0	9
0	30
0	31
0	0
0	2
5	3
0	2
200	1556
1	10
1	479
5	1169
52	0
0	0
15	15
0	0
9	2
298	6
0	4
0	0
6	6
434	12712
21	9236
110	10419
22	10767
7	3710
8	5412
485	2391
6	126
0	2136
60	1751
6	34
2	0
0	0
0	0
23	2584
0	2584
0	1555
0	306
157	938
7	0
7181	2463
4	1444
2	55
9	250
0	0
4	3
260	4
67	0
0	1
0	1
0	0
0	0
0	0
0	0
0	1564
18	1529
4	5
0	266
0	1027
19	1090
0	993
0	1172
0	1081
0	28
0	7
2	1
0	50
0	31
0	126
11	0
4	62
1	60
8	0
0	18
3	125
0	112
0	0
7	0
0	0
2	1785
16	1796
2	11
136	709
8	30
3	175
338	175
2	35
2	0
0	1
0	0
0	24
0	1
0	24
6	103
2	105
0	83
0	181
0	191
157	195
42	0
0	0
0	0
0	0
0	0
0	0
3	3
0	0
0	0
0	3
1	0
7418	1863
27	1842
2	8
7	0
57	0
5	1050
11	1034
13	45
327	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	3
0	0
0	0
0	3
0	3
0	3
0	3
0	1
0	2
0	1
1	0
0	0
1	0
0	0
96	0
0	0
3	0
0	0
26	576
2	233
44	308
3	114
0	164
0	333
30	191
0	0
14	2
0	0
0	0
0	2
0	0
0	0
0	2016
5	2006
8	107
1	153
0	25
0	149
10	154
4	47
0	0
28	0
834	1
329	835
6	834
2	52
0	6380
1	0
0	0
0	0
0	29
0	31
750	142
0	7
0	78
0	27
9	2
10	0
50	0
0	0
3	0
0	0
9	0
78	618
0	466
5	241
0	207
0	21
0	5
0	14
0	34
0	0
0	17
0	0
0	0
0	0
0	6
4	1051
3	48
0	66
19	1045
0	402
0	335
0	64
17	532
8	90
34	13
0	4
10	10
0	0
8	0
0	310
2	269
0	254
1	284
0	235
11	288
2	266
0	52
0	31
0	32
1	60
0	48
0	71
0	35
0	56
11	385
1	406
0	285
0	243
0	67
1	17
1	3
0	483
6	1
1	490
0	8
8	17
80	1581
15	1581
3	70
1	37
12	167
0	211
23	1
0	0
1	0
0	0
10	2
0	2
2	180
0	75
0	166
0	10
0	0
2	144
26	1
6	0
0	0
57	250
0	0
0	0
0	0
0	0
0	509
7527	3318
0	50
0	42
2	574
0	533
0	1653
0	8
1412	252
3	58
6	192
0	17
19	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	770
7	688
1	38
0	37
0	528
0	7
21	427
5	130
0	57
33	19
0	4634
1	2
0	2
1	0
345	45
1	45
0	1
0	6
0	17
0	11
0	14
1	9
0	0
0	1
0	2
0	0
0	0
0	0
0	0
0	0
3	0
30	19
0	0
11	16
2	1
1	5
0	0
3	87
1	6
0	0
0	0
0	0
0	0
899	122
0	113
0	8
0	5
155	0
8	0
0	1
0	0
5	2
1	312
0	0
0	0
0	0
0	0
0	376
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	19
0	0
0	0
0	0
0	0
446	162
0	0
0	0
0	0
0	0
0	0
48	6
0	1
0	0
0	24
92	25
1	3
0	0
0	0
2	0
11	29
0	0
1022	1
0	0
0	0
7	153
0	154
0	211
20	211
0	214
0	91
0	69
7	69
0	9
1	28
4	7
0	0
0	0
0	0
0	0
15	352
0	339
0	336
2	342
0	15
0	24
0	8
0	23
0	21
0	0
0	15
0	0
7	15
0	0
0	6
0	0
0	0
0	0
0	0
6	1
0	10
0	10
0	0
0	2
1	606
0	52
0	955
0	1614
0	885
2	1565
1	123
0	868
3	16
0	151
0	1417
4	34
0	990
6	304
0	0
700	312
0	214
0	51
1	6
0	7
0	23
5	491
1	397
3	406
0	16
0	34
0	41
2	1
0	13
0	10
0	21
0	8
0	0
0	0
13	1371
146	1417
0	386
2	100
0	51
0	0
2	11
1	0
0	0
0	762
1	105
0	103
1	55
1	46
0	52
1	102
0	51
1	20
33	11
502	3996
4	3541
16	1042
3	1601
0	237
11	1154
0	0
0	0
273	193
0	173
16	80
0	19
3	22
0	19
49	25
0	982
0	259
289	994
1	0
0	73
0	64
0	0
55	1001
0	1002
0	1002
0	127
0	118
0	117
0	118
42	164
0	164
0	0
1	0
0	0
34	29
1	29
1	1
0	1
0	0
0	0
0	1
0	1
0	0
0	71
738	128
0	168
7	347
10	244
1	62
36	100
10	297
0	304
6	164
0	3261
0	1
0	1
53	4114
61	1360
4	1047
3	400
0	0
0	0
0	0
0	0
2	4
6	0
2	6
1343	183
8	6
2	176
0	3
0	56
0	56
0	4
0	4
2	0
1	1
0	0
0	0
20	8
0	15
0	0
0	6
1	6
0	5
0	2
569	13
0	5
0	8
676	14
0	14
1	1
0	0
22	0
0	0
8	283
1	311
0	313
1	6
0	23
0	10
3	2
4	0
2	19
7	10
0	5
20	8
6	7
0	2
0	0
0	0
1	0
0	0
0	0
5	0
3265	3385
4	2858
124	388
16	570
7	42
3	61
0	53
0	9
18	0
0	148
247	151
0	2
25	3
14	1
2623	1955
67	933
6	535
1382	428
24	426
0	4
4	231
1	903
1	1801
9	1651
0	374
0	555
1	341
3	39
11	0
0	11
130	283
6	205
0	171
0	24
0	44
84	0
393	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	47
1	0
0	0
230	17
1	9
81	16
0	11771
0	0
0	0
0	0
0	0
0	0
0	0
0	463
0	0
0	0
1	34
0	34
0	25
0	0
0	0
0	3
0	0
0	0
3	3
0	0
0	0
0	0
0	0
2	0
0	0
3	0
306	16
0	11
0	11
5	104
14	95
0	113
0	47
0	58
0	40
0	9
0	13
0	27
0	28
342	129
88	158
0	0
0	0
0	0
76	0
0	0
0	22
0	16
0	46
0	150
0	0
1	29
0	153
0	41
0	133
73	167
0	8
0	1
0	1
1	153
0	4
0	0
4	173
0	230
4	226
0	137
0	23
1	37
0	15
8	38
5	2
0	24
2	13
28	9
1	9
409	85
29	94
0	0
93	27
1	2
4	5
0	22
0	0
2	0
0	0
0	0
0	0
0	0
2	0
7	0
443	55
2063	1896
0	635
0	1488
0	1337
22	3257
17	497
70	747
313	1629
69	2673
2	2642
5	2053
141	266
3	645
0	198
148	1132
17	204
1	121
11	329
0	366
9	301
4	56
6	203
3	94
15	94
0	77
23	0
44	523
0	286
0	82
0	63
0	470
0	64
25	6
0	65
482	353
0	344
1	14
0	10
6	9
0	0
0	20
40	1
13	20
381	95
0	95
1	55
0	23
0	0
0	1
0	0
8	7
0	0
1296	2
0	0
0	0
1	788
0	2
2	2
0	2
0	1
0	1
0	1
259	10
0	2
0	0
11	68
0	94
0	41
1	9
12	28
0	53
0	86
1798	527
74	104
55	41
0	213
163	47
7	24
0	0
64	856
0	746
11	831
0	721
70	22
0	0
1327	372
2	329
0	97
0	0
0	22
0	22
6	71
6	91
17	224
1	516
0	575
6	630
0	53
0	0
0	0
0	0
0	0
0	0
0	0
5	135
4	135
0	126
0	46
0	30
1	28
0	13
0	81
0	81
0	4
0	4
1	51
0	3
0	3
0	2
0	3
0	0
0	0
0	0
0	0
0	0
139	334
0	284
8	99
0	5
2	0
68	31
0	2
0	0
0	0
0	0
66	0
1027	1
0	0
23	15
0	0
2	0
0	2
0	1
0	4
0	2
0	3
15	6
0	0
0	0
0	0
0	130
1406	810
1	325
0	321
0	0
6	2
1	0
1	89
0	775
4	46
0	81
2	55
247	924
0	39
0	90
0	82
0	196
0	95
1	192
0	127
0	171
0	252
0	0
0	0
0	0
0	0
1938	2
0	2
2	4
2	0
1	0
845	4
0	2
3	0
11	2
0	0
3	1
1	21
0	21
0	5
19	49
1	0
97	629
1	373
13	373
4	1
0	0
0	96
0	86
0	25
2	41
3	10
0	0
10	1
129	55
0	37
0	38
0	29
20	2
0	2
9	63
720	111
12	3
2	8
0	0
0	31
0	40
0	81
0	2
0	8
22	7
0	0
1	415
0	1500
2	1342
3	0
1	939
0	28
0	877
0	367
11	10
0	3
0	41
2	2
0	34
0	17
0	21
0	21
862	269
4	99
0	270
0	260
2	36
2	4
144	167
0	63
0	236
0	0
0	8
15	0
0	0
2	0
0	7705
4	0
58	1
0	1
0	0
0	0
20	103
0	0
0	0
1	0
0	0
2	0
0	0
1	1026
0	1
0	1
5	1
0	2
0	3
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	355
0	7
1	17
0	63
0	333
4	0
50	18
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
721	8163
0	0
3	1707
0	78
2	855
0	856
2	420
431	434
16	842
2	842
0	0
1	0
3	0
0	57
0	688
0	688
1	685
1	2
1	55
0	55
0	0
0	0
0	0
0	0
0	13
17	13
46	14
2	16
512	137
16	142
0	1977
6	448
0	96
20	1859
0	303
10	15
20	649
3	565
0	62
2	110
0	33
1	4
0	1
1054	13331
0	3844
0	8190
1	1470
0	8991
2	8151
24	2437
0	2144
22	1625
0	2
0	0
0	0
4	0
7	0
0	0
6	25
0	0
0	0
0	0
0	0
0	0
0	0
0	15
0	0
0	15
0	0
0	0
0	484
1	83
0	176
0	70
0	21
0	84
0	162
0	19
0	157
0	0
0	12
1	0
1	4
0	0
0	0
0	0
0	0
0	0
38	304
30	124
0	304
0	61
5	11
0	21
0	0
0	0
0	0
0	0
866	86
2	86
2	31
2	0
0	0
0	0
0	9
0	0
0	0
0	0
0	65
0	52
0	9
0	52
0	315
625	328
0	44
2	44
0	56
8	0
4	1
7	395
35	387
0	22
0	36
1	0
0	0
4	1
0	0
1	1
0	417
0	146
4	29
0	404
1648	446
5	444
8	0
21	143
488	138
0	81
9	38
0	3
1	0
0	0
0	15977
0	0
0	5
0	7
0	0
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	38
0	1
0	1
0	10
7	9
11	10
0	9
76	1764
0	1760
0	301
0	282
0	153
0	64
0	1
1	17
2	23
4	25
16	36
1	17
409	73
43	38
0	1
0	75
1	3
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	423
0	537
0	5
3	7
0	530
0	531
8	59
1	9
0	5
0	9
0	528
0	526
0	7
0	4
0	94
0	1
2	0
0	0
0	13
1	21
0	22
0	21
0	24
0	0
0	0
0	0
42	1
0	0
0	0
0	0
0	1
0	0
16	25
88	1439
5	1424
1	1439
0	427
22	428
4	525
7	156
6	84
2	86
13	1
11	0
19	0
3	0
4	0
12	0
4	0
13	0
2740	812
0	809
2	1977
0	0
0	0
0	5446
151	5776
142	5821
11	2503
4	2773
1	1151
29	129
2	148
0	1696
0	0
23	1474
182	1474
2	1206
7	71
0	297
1	46
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
1	193
3	193
1	5
0	0
0	0
2	0
0	0
0	0
0	0
3	1
0	0
1	0
0	0
0	0
0	0
171	0
2	0
2	0
552	32
0	30
0	26
0	19
0	20
0	17
0	4
0	5
0	5
1	0
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
1	2
0	0
36	5
0	0
0	0
0	3
0	0
0	0
2	2
0	0
0	0
513	286
0	1
0	27
1	282
0	39
0	32
0	9213
0	8796
0	8179
0	8145
0	8829
94	9065
0	9246
3	5912
5	337
0	1683
0	668
4	264
58	1782
0	59
0	506
12	433
0	131
0	0
0	0
0	0
0	0
0	48
0	39
0	0
0	0
0	0
0	0
0	0
4	26
0	0
0	0
0	0
0	11
0	32
0	0
196	0
2	0
17	75
23	3
18	75
0	5
0	5
0	4
0	426
0	203
8	615
2	352
10	0
0	0
867	0
4	5
4	101
0	34
0	87
4	306
0	366
0	607
0	772
4	741
16	511
2	76
0	0
4165	7155
2243	5079
0	5072
9	2743
14000	26184
9	26167
30	5
0	1
0	0
18	3
5	1
0	0
0	0
4	0
0	0
0	1
0	0
0	0
2	0
0	0
0	17
1	19
1	0
0	0
0	78
43	81
136	4
0	0
1	0
0	23721
4	23573
1	23803
0	6148
0	9552
116	9046
0	418
4	618
0	619
5	257
11	591
13	393
16	419
0	531
0	259
3	130
34	330
6	35
0	207
0	86
4	18
12	56
3	56
0	6
114	160
0	0
0	0
0	0
0	0
0	1
1043	4509
345	4446
4	4183
4	0
496	4705
109	2843
28	4704
0	441
16	1013
32	41
0	0
340	508
1	1165
22	168
2	180
3	1406
0	322
44	988
4	6
4	0
6	4694
104	3925
25	4340
151	4462
12	224
1	565
1	334
10	316
0	15
12	15
16	0
6	26
0	6
0	26
0	4
0	101
1	143
0	140
4	104
1	37
0	4
1	1
0	21
7	7
0	10
0	12
520	5090
43	4899
3	270
0	0
22	6
0	3
0	1
0	3
310	119
0	120
0	32
42	53
0	1
0	1
0	0
30	120
820	107
1	74
0	33
0	131
0	129
0	133
0	46
0	118
0	97
9	84
0	113
0	113
1	9
6	6
22	727
19	727
0	693
1	687
1	643
2	23
0	27
1	4
0	0
11	369
30	380
10	380
3	34
0	1104
1	1153
34	1041
16	128
5	283
0	113
5	5
0	69
8	44
9	2
0	111
11	103
0	61
0	5
0	80
0	3
0	3
0	70
0	70
9	574
0	5
0	0
0	2
0	102
0	6
0	0
0	1
0	512
3	164
0	21
941	624
102	171
29	450
55	74
0	56
0	60
0	31
0	4
0	0
68	76
2	76
0	0
31	5
0	5
0	0
94	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
53	14
0	14
0	0
152	0
0	0
12	3
0	3
207	2870
121	2640
12	1968
14	2866
10	83
11	12
17	457
0	251
14	3631
0	4062
73	3606
3	104
0	3595
3	68
9	6
0	0
0	312
5	576
26	663
2	664
1	122
0	40
0	219
6	219
0	327
165	1188
8	1122
0	137
5	673
0	153
1	242
1	2352
1	2235
56	2102
8	2182
74	2275
0	2253
1	305
2	176
2	61
1	18
26	95
5	196
31	907
2	959
27	949
5	915
0	255
25	130
0	0
30	287
13	109
0	260
0	138
1	157
0	179
6	25
10	26
12	4
0	48
17	30
0	0
110	1525
4	276
0	552
3	1378
35	313
0	1167
0	647
1	614
0	276
0	310
0	182
3	28
10	102
0	292
16	211
84	250
18	4959
3	4671
0	3326
3	1936
40	995
6	493
4	440
0	316
0	1
0	1
0	0
547	2313
0	865
0	1141
8	2342
0	2450
6	1108
0	2085
0	190
11	62
0	0
34	25
7	194
461	39
2	0
0	27
0	27
0	18
0	12
0	0
17	21
0	8
0	15
0	12
0	0
0	1812
0	1812
99	1703
0	1823
42	1804
1	602
32	833
0	442
10	868
4	551
0	68
0	40
0	112
8	27
18942	3954
17	62
28	3885
5	6
0	6
16	1347
7	42
0	402
12	0
3	6
1	7
0	8
0	19
2	125
0	1331
10	101
0	164
0	200
0	129
0	41
0	0
41	2781
12	2919
23	481
1	778
1	1063
0	1008
2	785
7	1014
36	206
21	873
11	496
9	754
69	367
7	22
1	22
3	0
81	1678
22	1684
16	1556
3	1447
0	68
3	11
53	327
5	14
0	13
33	251
12	49
21	14
0	5
1	14
3	235
10	129
1	140
5	160
1	53
1	3
1	50
0	3
136	1
0	0
2	653
8	652
7	638
0	34
0	55
10	517
6	27
2	46
8	1
0	0
37	886
2	27
1	42
0	763
26	32
0	30
27	883
1	29
0	47
0	41
0	307
0	29
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	233
0	233
0	53
1	7
0	24
1	14
0	0
0	0
3	0
0	0
0	0
0	0
0	8
0	8
2	3
191	2
0	0
0	0
7	1566
1	1689
28	1512
1	608
1	109
1	218
0	123
0	0
7	0
0	34
0	34
0	16
0	15
0	22
0	3
0	22
1	1
11	0
0	0
75	1689
0	1534
22	1677
0	92
0	123
0	301
0	157
222	131
0	107
0	104
0	0
107	216
0	216
2	0
0	231
6	209
23	209
0	0
0	0
528	192
3	150
0	41
16	6
375	89
1	73
0	25
12	1
0	30
1	25
5	11
0	3
0	0
491	280
2	280
3322	3981
0	1897
0	1722
2	1474
17	1
51	42
1	97
0	2
0	0
2	0
0	8
0	4
0	8
3	0
0	0
1	0
15	7
504	3214
0	3154
0	352
0	651
11	244
10	164
4	0
3	0
3	0
0	0
0	0
3	0
3	89
1	65
0	78
16	36
0	67
8	7
6	494
1	5
0	5
0	5
0	0
0	0
0	0
4	0
0	0
0	0
0	11
0	10
0	4
2	11
1	8
0	0
0	0
0	178
2	6
0	0
0	0
1875	0
1	0
31	1868
44	0
0	1868
3	0
0	5
350	9
0	6
0	1
150	6
0	1
0	4
0	0
12	7
0	9
0	9
47	1287
0	346
14	1204
0	1200
3	546
6	1160
4	1043
36	899
2	269
3	139
5	139
0	399
4	69
19	0
8	242
40	44
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
381	566
2	551
0	477
1	502
0	405
0	485
1	267
0	93
0	6
0	16
0	13
0	4
0	0
0	0
1	0
2	0
0	0
3	13
3	19
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	16
0	5
0	0
0	0
0	0
1	0
0	0
0	2
0	2
0	0
1364	1783
2	1508
4	528
17	73
10	11
1	17
13	286
203	121
44	8
0	0
0	0
451	100
2	100
0	45
0	35
12	4
0	0
0	0
0	3916
0	3916
11	2371
1	2652
0	799
3	126
12	159
0	62
0	37
0	117
0	84
1	12
0	0
0	5
3	2
0	39
0	9
2	1
24	16
16	5
25	131
10	131
0	130
3	130
3	0
0	0
0	26
24	11
5	22
3	101
2	49
151	22
7	271
81	350
7	412
3	9135
0	6
0	33
0	0
